SKU,Date,Qty,Amount,Category,sales_last_7_days,day_of_week,month,previous_day_sales,previous_week_sales,previous_2_day_sales,previous_3_day_sales,rolling_mean_3,rolling_mean_7
J0118-TP-XL,2022-04-27,5,2435.0,Top,19.0,2,4,2.0,1.0,6.0,2.0,4.333333333333333,2.7142857142857144
J0118-TP-XL,2022-04-28,4,2010.0,Top,22.0,3,4,5.0,1.0,2.0,6.0,3.6666666666666665,3.142857142857143
J0118-TP-XL,2022-04-29,3,1461.0,Top,24.0,4,4,4.0,1.0,5.0,2.0,4.0,3.4285714285714284
J0118-TP-XL,2022-04-30,1,487.0,Top,23.0,5,4,3.0,2.0,4.0,5.0,2.6666666666666665,3.2857142857142856
J0118-TP-XL,2022-05-01,4,2072.0,Top,25.0,6,5,1.0,2.0,3.0,4.0,2.6666666666666665,3.5714285714285716
J0118-TP-XL,2022-05-02,5,2435.0,Top,24.0,0,5,4.0,6.0,1.0,3.0,3.3333333333333335,3.4285714285714284
J0118-TP-XL,2022-05-03,2,974.0,Top,24.0,1,5,5.0,2.0,4.0,1.0,3.6666666666666665,3.4285714285714284
J0118-TP-XL,2022-05-04,1,487.0,Top,20.0,2,5,2.0,5.0,5.0,4.0,2.6666666666666665,2.857142857142857
J0118-TP-XL,2022-05-05,1,487.0,Top,17.0,3,5,1.0,4.0,2.0,5.0,1.3333333333333333,2.4285714285714284
J0118-TP-XL,2022-05-07,1,507.0,Top,15.0,5,5,1.0,3.0,1.0,2.0,1.0,2.142857142857143
J0118-TP-XL,2022-05-08,3,1521.0,Top,17.0,6,5,1.0,1.0,1.0,1.0,1.6666666666666667,2.4285714285714284
J0118-TP-XL,2022-05-09,1,529.0,Top,14.0,0,5,3.0,4.0,1.0,1.0,1.6666666666666667,2.0
J0118-TP-XL,2022-05-10,2,1058.0,Top,11.0,1,5,1.0,5.0,3.0,1.0,2.0,1.5714285714285714
J0118-TP-XL,2022-05-12,3,1587.0,Top,12.0,3,5,2.0,2.0,1.0,3.0,2.0,1.7142857142857142
J0118-TP-XL,2022-05-13,2,1058.0,Top,13.0,4,5,3.0,1.0,2.0,1.0,2.3333333333333335,1.8571428571428572
J0118-TP-XL,2022-05-14,1,529.0,Top,13.0,5,5,2.0,1.0,3.0,2.0,2.0,1.8571428571428572
J0118-TP-XL,2022-05-15,1,529.0,Top,13.0,6,5,1.0,1.0,2.0,3.0,1.3333333333333333,1.8571428571428572
J0118-TP-XL,2022-05-16,3,1587.0,Top,13.0,0,5,1.0,3.0,1.0,2.0,1.6666666666666667,1.8571428571428572
J0118-TP-XL,2022-05-17,1,529.0,Top,13.0,1,5,3.0,1.0,1.0,1.0,1.6666666666666667,1.8571428571428572
J0118-TP-XL,2022-05-20,2,1058.0,Top,13.0,4,5,1.0,2.0,3.0,1.0,2.0,1.8571428571428572
J0118-TP-XL,2022-05-22,1,529.0,Top,11.0,6,5,2.0,3.0,1.0,3.0,1.3333333333333333,1.5714285714285714
J0118-TP-XL,2022-05-24,1,529.0,Top,10.0,1,5,1.0,2.0,2.0,1.0,1.3333333333333333,1.4285714285714286
J0118-TP-XL,2022-05-28,2,1058.0,Top,11.0,5,5,1.0,1.0,1.0,2.0,1.3333333333333333,1.5714285714285714
J0118-TP-XL,2022-05-29,2,1058.0,Top,12.0,6,5,2.0,1.0,1.0,1.0,1.6666666666666667,1.7142857142857142
J0118-TP-XL,2022-05-30,2,1058.0,Top,11.0,0,5,2.0,3.0,2.0,1.0,2.0,1.5714285714285714
J0118-TP-XL,2022-06-04,1,693.0,Top,11.0,5,6,2.0,1.0,2.0,2.0,1.6666666666666667,1.5714285714285714
J0118-TP-XL,2022-06-05,1,693.0,Top,10.0,6,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.4285714285714286
J0118-TP-XL,2022-06-06,3,2079.0,Top,12.0,0,6,1.0,1.0,1.0,2.0,1.6666666666666667,1.7142857142857142
J0118-TP-XL,2022-06-09,2,1386.0,Top,13.0,3,6,3.0,1.0,1.0,1.0,2.0,1.8571428571428572
J0118-TP-XL,2022-06-10,1,693.0,Top,12.0,4,6,2.0,2.0,3.0,1.0,2.0,1.7142857142857142
J0118-TP-XL,2022-06-11,1,693.0,Top,11.0,5,6,1.0,2.0,2.0,3.0,1.3333333333333333,1.5714285714285714
J0118-TP-XL,2022-06-12,1,693.0,Top,10.0,6,6,1.0,2.0,1.0,2.0,1.0,1.4285714285714286
J0118-TP-XL,2022-06-13,1,693.0,Top,10.0,0,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0118-TP-XL,2022-06-19,1,693.0,Top,10.0,6,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0118-TP-XXL,2022-04-22,1,487.0,Top,10.0,4,4,3.0,1.0,1.0,2.0,1.6666666666666667,1.4285714285714286
J0118-TP-XXL,2022-04-24,1,487.0,Top,10.0,6,4,1.0,1.0,3.0,1.0,1.6666666666666667,1.4285714285714286
J0118-TP-XXL,2022-04-25,1,0.0,Top,10.0,0,4,1.0,1.0,1.0,3.0,1.0,1.4285714285714286
J0118-TP-XXL,2022-04-26,2,974.0,Top,11.0,1,4,1.0,1.0,1.0,1.0,1.3333333333333333,1.5714285714285714
J0118-TP-XXL,2022-04-27,1,487.0,Top,10.0,2,4,2.0,2.0,1.0,1.0,1.3333333333333333,1.4285714285714286
J0118-TP-XXL,2022-04-28,4,1948.0,Top,13.0,3,4,1.0,1.0,2.0,1.0,2.3333333333333335,1.8571428571428572
J0118-TP-XXL,2022-04-29,5,2435.0,Top,15.0,4,4,4.0,3.0,1.0,2.0,3.3333333333333335,2.142857142857143
J0118-TP-XXL,2022-04-30,4,1948.0,Top,18.0,5,4,5.0,1.0,4.0,1.0,4.333333333333333,2.5714285714285716
J0118-TP-XXL,2022-05-01,3,1554.0,Top,20.0,6,5,4.0,1.0,5.0,4.0,4.0,2.857142857142857
J0118-TP-XXL,2022-05-02,1,518.0,Top,20.0,0,5,3.0,1.0,4.0,5.0,2.6666666666666665,2.857142857142857
J0118-TP-XXL,2022-05-07,2,1014.0,Top,20.0,5,5,1.0,2.0,3.0,4.0,2.0,2.857142857142857
J0118-TP-XXL,2022-05-08,1,507.0,Top,20.0,6,5,2.0,1.0,1.0,3.0,1.3333333333333333,2.857142857142857
J0118-TP-XXL,2022-05-09,3,1565.0,Top,19.0,0,5,1.0,4.0,2.0,1.0,2.0,2.7142857142857144
J0118-TP-XXL,2022-05-10,4,2116.0,Top,18.0,1,5,3.0,5.0,1.0,2.0,2.6666666666666665,2.5714285714285716
J0118-TP-XXL,2022-05-11,3,1587.0,Top,17.0,2,5,4.0,4.0,3.0,1.0,3.3333333333333335,2.4285714285714284
J0118-TP-XXL,2022-05-12,4,2116.0,Top,18.0,3,5,3.0,3.0,4.0,3.0,3.6666666666666665,2.5714285714285716
J0118-TP-XXL,2022-05-13,1,529.0,Top,18.0,4,5,4.0,1.0,3.0,4.0,2.6666666666666665,2.5714285714285716
J0118-TP-XXL,2022-05-14,3,1587.0,Top,19.0,5,5,1.0,2.0,4.0,3.0,2.6666666666666665,2.7142857142857144
J0118-TP-XXL,2022-05-15,2,1058.0,Top,20.0,6,5,3.0,1.0,1.0,4.0,2.0,2.857142857142857
J0118-TP-XXL,2022-05-16,1,529.0,Top,18.0,0,5,2.0,3.0,3.0,1.0,2.0,2.5714285714285716
J0118-TP-XXL,2022-05-17,1,529.0,Top,15.0,1,5,1.0,4.0,2.0,3.0,1.3333333333333333,2.142857142857143
J0118-TP-XXL,2022-05-18,2,0.0,Top,14.0,2,5,1.0,3.0,1.0,2.0,1.3333333333333333,2.0
J0118-TP-XXL,2022-05-19,2,1058.0,Top,12.0,3,5,2.0,4.0,1.0,1.0,1.6666666666666667,1.7142857142857142
J0118-TP-XXL,2022-05-21,1,529.0,Top,12.0,5,5,2.0,1.0,2.0,1.0,1.6666666666666667,1.7142857142857142
J0118-TP-XXL,2022-05-22,4,2116.0,Top,13.0,6,5,1.0,3.0,2.0,2.0,2.3333333333333335,1.8571428571428572
J0118-TP-XXL,2022-05-23,1,529.0,Top,12.0,0,5,4.0,2.0,1.0,2.0,2.0,1.7142857142857142
J0118-TP-XXL,2022-05-24,4,2116.0,Top,15.0,1,5,1.0,1.0,4.0,1.0,3.0,2.142857142857143
J0118-TP-XXL,2022-05-25,3,1587.0,Top,17.0,2,5,4.0,1.0,1.0,4.0,2.6666666666666665,2.4285714285714284
J0118-TP-XXL,2022-05-26,1,529.0,Top,16.0,3,5,3.0,2.0,4.0,1.0,2.6666666666666665,2.2857142857142856
J0118-TP-XXL,2022-05-28,3,1587.0,Top,17.0,5,5,1.0,2.0,3.0,4.0,2.3333333333333335,2.4285714285714284
J0118-TP-XXL,2022-05-29,1,529.0,Top,17.0,6,5,3.0,1.0,1.0,3.0,1.6666666666666667,2.4285714285714284
J0118-TP-XXL,2022-05-30,1,529.0,Top,14.0,0,5,1.0,4.0,3.0,1.0,1.6666666666666667,2.0
J0118-TP-XXL,2022-05-31,1,529.0,Top,14.0,1,5,1.0,1.0,1.0,3.0,1.0,2.0
J0118-TP-XXL,2022-06-01,1,507.0,Top,11.0,2,6,1.0,4.0,1.0,1.0,1.0,1.5714285714285714
J0118-TP-XXL,2022-06-02,1,507.0,Top,9.0,3,6,1.0,3.0,1.0,1.0,1.0,1.2857142857142858
J0118-TP-XXL,2022-06-06,4,2772.0,Top,12.0,0,6,1.0,1.0,1.0,1.0,2.0,1.7142857142857142
J0118-TP-XXL,2022-06-08,1,693.0,Top,10.0,2,6,4.0,3.0,1.0,1.0,2.0,1.4285714285714286
J0118-TP-XXL,2022-06-09,2,1386.0,Top,11.0,3,6,1.0,1.0,4.0,1.0,2.3333333333333335,1.5714285714285714
J0118-TP-XXL,2022-06-10,1,0.0,Top,11.0,4,6,2.0,1.0,1.0,4.0,1.3333333333333333,1.5714285714285714
J0118-TP-XXXL,2022-04-28,2,1036.0,Top,15.0,3,4,2.0,3.0,1.0,1.0,1.6666666666666667,2.142857142857143
J0118-TP-XXXL,2022-04-29,2,1036.0,Top,15.0,4,4,2.0,2.0,2.0,1.0,2.0,2.142857142857143
J0118-TP-XXXL,2022-04-30,3,1554.0,Top,13.0,5,4,2.0,5.0,2.0,2.0,2.3333333333333335,1.8571428571428572
J0118-TP-XXXL,2022-05-01,5,2072.0,Top,16.0,6,5,3.0,2.0,2.0,2.0,3.3333333333333335,2.2857142857142856
J0118-TP-XXXL,2022-05-02,1,0.0,Top,16.0,0,5,5.0,1.0,3.0,2.0,3.0,2.2857142857142856
J0118-TP-XXXL,2022-05-04,1,518.0,Top,16.0,2,5,1.0,1.0,5.0,3.0,2.3333333333333335,2.2857142857142856
J0118-TP-XXXL,2022-05-05,2,1058.0,Top,16.0,3,5,1.0,2.0,1.0,5.0,1.3333333333333333,2.2857142857142856
J0118-TP-XXXL,2022-05-06,4,2050.0,Top,18.0,4,5,2.0,2.0,1.0,1.0,2.3333333333333335,2.5714285714285716
J0118-TP-XXXL,2022-05-07,7,3549.0,Top,23.0,5,5,4.0,2.0,2.0,1.0,4.333333333333333,3.2857142857142856
J0118-TP-XXXL,2022-05-08,1,507.0,Top,21.0,6,5,7.0,3.0,4.0,2.0,4.0,3.0
J0118-TP-XXXL,2022-05-09,3,1587.0,Top,19.0,0,5,1.0,5.0,7.0,4.0,3.6666666666666665,2.7142857142857144
J0118-TP-XXXL,2022-05-10,1,529.0,Top,19.0,1,5,3.0,1.0,1.0,7.0,1.6666666666666667,2.7142857142857144
J0118-TP-XXXL,2022-05-11,2,1058.0,Top,20.0,2,5,1.0,1.0,3.0,1.0,2.0,2.857142857142857
J0118-TP-XXXL,2022-05-13,1,529.0,Top,19.0,4,5,2.0,2.0,1.0,3.0,1.3333333333333333,2.7142857142857144
J0118-TP-XXXL,2022-05-14,4,2116.0,Top,19.0,5,5,1.0,4.0,2.0,1.0,2.3333333333333335,2.7142857142857144
J0118-TP-XXXL,2022-05-15,4,2116.0,Top,16.0,6,5,4.0,7.0,1.0,2.0,3.0,2.2857142857142856
J0118-TP-XXXL,2022-05-16,2,1058.0,Top,17.0,0,5,4.0,1.0,4.0,1.0,3.3333333333333335,2.4285714285714284
J0118-TP-XXXL,2022-05-17,2,1058.0,Top,16.0,1,5,2.0,3.0,4.0,4.0,2.6666666666666665,2.2857142857142856
J0118-TP-XXXL,2022-05-18,1,529.0,Top,16.0,2,5,2.0,1.0,2.0,4.0,1.6666666666666667,2.2857142857142856
J0118-TP-XXXL,2022-05-19,1,529.0,Top,15.0,3,5,1.0,2.0,2.0,2.0,1.3333333333333333,2.142857142857143
J0118-TP-XXXL,2022-05-20,3,1587.0,Top,17.0,4,5,1.0,1.0,1.0,2.0,1.6666666666666667,2.4285714285714284
J0118-TP-XXXL,2022-05-21,2,1058.0,Top,15.0,5,5,3.0,4.0,1.0,1.0,2.0,2.142857142857143
J0118-TP-XXXL,2022-05-22,1,529.0,Top,12.0,6,5,2.0,4.0,3.0,1.0,2.0,1.7142857142857142
J0118-TP-XXXL,2022-05-23,5,2645.0,Top,15.0,0,5,1.0,2.0,2.0,3.0,2.6666666666666665,2.142857142857143
J0118-TP-XXXL,2022-05-24,1,529.0,Top,14.0,1,5,5.0,2.0,1.0,2.0,2.3333333333333335,2.0
J0118-TP-XXXL,2022-05-25,2,1058.0,Top,15.0,2,5,1.0,1.0,5.0,1.0,2.6666666666666665,2.142857142857143
J0118-TP-XXXL,2022-05-26,1,529.0,Top,15.0,3,5,2.0,1.0,1.0,5.0,1.3333333333333333,2.142857142857143
J0118-TP-XXXL,2022-05-27,3,1587.0,Top,15.0,4,5,1.0,3.0,2.0,1.0,2.0,2.142857142857143
J0118-TP-XXXL,2022-06-01,3,1521.0,Top,16.0,2,6,3.0,2.0,1.0,2.0,2.3333333333333335,2.2857142857142856
J0118-TP-XXXL,2022-06-04,1,693.0,Top,16.0,5,6,3.0,1.0,3.0,1.0,2.3333333333333335,2.2857142857142856
J0118-TP-XXXL,2022-06-05,2,1386.0,Top,13.0,6,6,1.0,5.0,3.0,3.0,2.0,1.8571428571428572
J0118-TP-XXXL,2022-06-06,2,1386.0,Top,14.0,0,6,2.0,1.0,1.0,3.0,1.6666666666666667,2.0
J0118-TP-XXXL,2022-06-08,2,1386.0,Top,14.0,2,6,2.0,2.0,2.0,1.0,2.0,2.0
J0118-TP-XXXL,2022-06-09,4,2772.0,Top,17.0,3,6,2.0,1.0,2.0,2.0,2.6666666666666665,2.4285714285714284
J0118-TP-XXXL,2022-06-10,2,1386.0,Top,16.0,4,6,4.0,3.0,2.0,2.0,2.6666666666666665,2.2857142857142856
J0118-TP-XXXL,2022-06-11,2,1386.0,Top,15.0,5,6,2.0,3.0,4.0,2.0,2.6666666666666665,2.142857142857143
J0118-TP-XXXL,2022-06-12,1,693.0,Top,15.0,6,6,2.0,1.0,2.0,4.0,1.6666666666666667,2.142857142857143
J0118-TP-XXXL,2022-06-14,1,693.0,Top,14.0,1,6,1.0,2.0,2.0,2.0,1.3333333333333333,2.0
J0118-TP-XXXL,2022-06-27,1,693.0,Top,13.0,0,6,1.0,2.0,1.0,2.0,1.0,1.8571428571428572
J0119-TP-L,2022-05-01,2,1148.0,Top,12.0,6,5,2.0,1.0,1.0,2.0,1.6666666666666667,1.7142857142857142
J0119-TP-L,2022-05-02,2,1080.0,Top,13.0,0,5,2.0,1.0,2.0,1.0,2.0,1.8571428571428572
J0119-TP-L,2022-05-03,1,540.0,Top,13.0,1,5,2.0,1.0,2.0,2.0,1.6666666666666667,1.8571428571428572
J0119-TP-L,2022-05-04,1,540.0,Top,11.0,2,5,1.0,3.0,2.0,2.0,1.3333333333333333,1.5714285714285714
J0119-TP-L,2022-05-05,1,540.0,Top,10.0,3,5,1.0,2.0,1.0,2.0,1.0,1.4285714285714286
J0119-TP-L,2022-05-06,1,540.0,Top,10.0,4,5,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0119-TP-L,2022-05-09,1,574.0,Top,9.0,0,5,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-L,2022-05-10,1,574.0,Top,8.0,1,5,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0119-TP-L,2022-05-11,1,574.0,Top,7.0,2,5,1.0,2.0,1.0,1.0,1.0,1.0
J0119-TP-L,2022-05-12,1,574.0,Top,7.0,3,5,1.0,1.0,1.0,1.0,1.0,1.0
J0119-TP-L,2022-05-13,2,1148.0,Top,8.0,4,5,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
J0119-TP-L,2022-05-14,7,4018.0,Top,14.0,5,5,2.0,1.0,1.0,1.0,3.3333333333333335,2.0
J0119-TP-L,2022-05-15,2,1148.0,Top,15.0,6,5,7.0,1.0,2.0,1.0,3.6666666666666665,2.142857142857143
J0119-TP-L,2022-05-16,3,1722.0,Top,17.0,0,5,2.0,1.0,7.0,2.0,4.0,2.4285714285714284
J0119-TP-L,2022-05-17,2,1148.0,Top,18.0,1,5,3.0,1.0,2.0,7.0,2.3333333333333335,2.5714285714285716
J0119-TP-L,2022-05-18,2,1148.0,Top,19.0,2,5,2.0,1.0,3.0,2.0,2.3333333333333335,2.7142857142857144
J0119-TP-L,2022-05-19,1,574.0,Top,19.0,3,5,2.0,1.0,2.0,3.0,1.6666666666666667,2.7142857142857144
J0119-TP-L,2022-05-20,4,2296.0,Top,21.0,4,5,1.0,2.0,2.0,2.0,2.3333333333333335,3.0
J0119-TP-L,2022-05-21,2,1148.0,Top,16.0,5,5,4.0,7.0,1.0,2.0,2.3333333333333335,2.2857142857142856
J0119-TP-L,2022-05-22,3,1148.0,Top,17.0,6,5,2.0,2.0,4.0,1.0,3.0,2.4285714285714284
J0119-TP-L,2022-05-23,3,1722.0,Top,17.0,0,5,3.0,3.0,2.0,4.0,2.6666666666666665,2.4285714285714284
J0119-TP-L,2022-05-24,3,1722.0,Top,18.0,1,5,3.0,2.0,3.0,2.0,3.0,2.5714285714285716
J0119-TP-L,2022-05-25,5,2870.0,Top,21.0,2,5,3.0,2.0,3.0,3.0,3.6666666666666665,3.0
J0119-TP-L,2022-05-26,5,2870.0,Top,25.0,3,5,5.0,1.0,3.0,3.0,4.333333333333333,3.5714285714285716
J0119-TP-L,2022-05-27,3,1148.0,Top,24.0,4,5,5.0,4.0,5.0,3.0,4.333333333333333,3.4285714285714284
J0119-TP-L,2022-05-28,4,2296.0,Top,26.0,5,5,3.0,2.0,5.0,5.0,4.0,3.7142857142857144
J0119-TP-L,2022-05-29,3,1722.0,Top,26.0,6,5,4.0,3.0,3.0,5.0,3.3333333333333335,3.7142857142857144
J0119-TP-L,2022-05-30,5,2870.0,Top,28.0,0,5,3.0,3.0,4.0,3.0,4.0,4.0
J0119-TP-L,2022-05-31,1,574.0,Top,26.0,1,5,5.0,3.0,3.0,4.0,3.0,3.7142857142857144
J0119-TP-L,2022-06-01,2,1100.0,Top,23.0,2,6,1.0,5.0,5.0,3.0,2.6666666666666665,3.2857142857142856
J0119-TP-L,2022-06-02,1,550.0,Top,19.0,3,6,2.0,5.0,1.0,5.0,1.3333333333333333,2.7142857142857144
J0119-TP-L,2022-06-03,1,758.0,Top,17.0,4,6,1.0,3.0,2.0,1.0,1.3333333333333333,2.4285714285714284
J0119-TP-L,2022-06-04,2,1516.0,Top,15.0,5,6,1.0,4.0,1.0,2.0,1.3333333333333333,2.142857142857143
J0119-TP-L,2022-06-05,3,2274.0,Top,15.0,6,6,2.0,3.0,1.0,1.0,2.0,2.142857142857143
J0119-TP-L,2022-06-08,1,758.0,Top,11.0,2,6,3.0,5.0,2.0,1.0,2.0,1.5714285714285714
J0119-TP-L,2022-06-09,7,5306.0,Top,17.0,3,6,1.0,1.0,3.0,2.0,3.6666666666666665,2.4285714285714284
J0119-TP-L,2022-06-10,5,3790.0,Top,20.0,4,6,7.0,2.0,1.0,3.0,4.333333333333333,2.857142857142857
J0119-TP-L,2022-06-12,1,758.0,Top,20.0,6,6,5.0,1.0,7.0,1.0,4.333333333333333,2.857142857142857
J0119-TP-L,2022-06-13,4,3032.0,Top,23.0,0,6,1.0,1.0,5.0,7.0,3.3333333333333335,3.2857142857142856
J0119-TP-L,2022-06-15,1,758.0,Top,22.0,2,6,4.0,2.0,1.0,5.0,2.0,3.142857142857143
J0119-TP-L,2022-06-20,2,1516.0,Top,21.0,0,6,1.0,3.0,4.0,1.0,2.3333333333333335,3.0
J0119-TP-L,2022-06-25,1,758.0,Top,21.0,5,6,2.0,1.0,1.0,4.0,1.3333333333333333,3.0
J0119-TP-L,2022-06-26,1,758.0,Top,15.0,6,6,1.0,7.0,2.0,1.0,1.3333333333333333,2.142857142857143
J0119-TP-M,2022-04-23,3,1722.0,Top,11.0,5,4,2.0,1.0,2.0,1.0,2.3333333333333335,1.5714285714285714
J0119-TP-M,2022-04-24,3,1148.0,Top,13.0,6,4,3.0,1.0,2.0,2.0,2.6666666666666665,1.8571428571428572
J0119-TP-M,2022-04-25,1,574.0,Top,13.0,0,4,3.0,1.0,3.0,2.0,2.3333333333333335,1.8571428571428572
J0119-TP-M,2022-04-27,1,574.0,Top,13.0,2,4,1.0,1.0,3.0,3.0,1.6666666666666667,1.8571428571428572
J0119-TP-M,2022-04-28,2,1148.0,Top,14.0,3,4,1.0,1.0,1.0,3.0,1.3333333333333333,2.0
J0119-TP-M,2022-04-30,1,574.0,Top,13.0,5,4,2.0,2.0,1.0,1.0,1.3333333333333333,1.8571428571428572
J0119-TP-M,2022-05-01,3,1722.0,Top,14.0,6,5,1.0,2.0,2.0,1.0,2.0,2.0
J0119-TP-M,2022-05-02,1,540.0,Top,12.0,0,5,3.0,3.0,1.0,2.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-05-03,1,540.0,Top,10.0,1,5,1.0,3.0,3.0,1.0,1.6666666666666667,1.4285714285714286
J0119-TP-M,2022-05-04,2,540.0,Top,11.0,2,5,1.0,1.0,1.0,3.0,1.3333333333333333,1.5714285714285714
J0119-TP-M,2022-05-05,2,1080.0,Top,12.0,3,5,2.0,1.0,1.0,1.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-05-06,2,1080.0,Top,12.0,4,5,2.0,2.0,2.0,1.0,2.0,1.7142857142857142
J0119-TP-M,2022-05-08,1,550.0,Top,12.0,6,5,2.0,1.0,2.0,2.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-05-11,1,574.0,Top,10.0,2,5,1.0,3.0,2.0,2.0,1.3333333333333333,1.4285714285714286
J0119-TP-M,2022-05-13,1,574.0,Top,10.0,4,5,1.0,1.0,1.0,2.0,1.0,1.4285714285714286
J0119-TP-M,2022-05-14,3,1722.0,Top,12.0,5,5,1.0,1.0,1.0,1.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-05-15,3,1722.0,Top,13.0,6,5,3.0,2.0,1.0,1.0,2.3333333333333335,1.8571428571428572
J0119-TP-M,2022-05-16,1,574.0,Top,12.0,0,5,3.0,2.0,3.0,1.0,2.3333333333333335,1.7142857142857142
J0119-TP-M,2022-05-17,5,2870.0,Top,15.0,1,5,1.0,2.0,3.0,3.0,3.0,2.142857142857143
J0119-TP-M,2022-05-18,2,1148.0,Top,16.0,2,5,5.0,1.0,1.0,3.0,2.6666666666666665,2.2857142857142856
J0119-TP-M,2022-05-19,1,574.0,Top,16.0,3,5,2.0,1.0,5.0,1.0,2.6666666666666665,2.2857142857142856
J0119-TP-M,2022-05-23,1,574.0,Top,16.0,0,5,1.0,1.0,2.0,5.0,1.3333333333333333,2.2857142857142856
J0119-TP-M,2022-05-24,3,1722.0,Top,16.0,1,5,1.0,3.0,1.0,2.0,1.6666666666666667,2.2857142857142856
J0119-TP-M,2022-05-25,3,1722.0,Top,16.0,2,5,3.0,3.0,1.0,1.0,2.3333333333333335,2.2857142857142856
J0119-TP-M,2022-05-26,3,1722.0,Top,18.0,3,5,3.0,1.0,3.0,1.0,3.0,2.5714285714285716
J0119-TP-M,2022-05-27,2,1148.0,Top,15.0,4,5,3.0,5.0,3.0,3.0,2.6666666666666665,2.142857142857143
J0119-TP-M,2022-05-28,2,1148.0,Top,15.0,5,5,2.0,2.0,3.0,3.0,2.3333333333333335,2.142857142857143
J0119-TP-M,2022-05-29,6,3444.0,Top,20.0,6,5,2.0,1.0,2.0,3.0,3.3333333333333335,2.857142857142857
J0119-TP-M,2022-05-30,3,1722.0,Top,22.0,0,5,6.0,1.0,2.0,2.0,3.6666666666666665,3.142857142857143
J0119-TP-M,2022-05-31,2,574.0,Top,21.0,1,5,3.0,3.0,6.0,2.0,3.6666666666666665,3.0
J0119-TP-M,2022-06-02,2,1100.0,Top,20.0,3,6,2.0,3.0,3.0,6.0,2.3333333333333335,2.857142857142857
J0119-TP-M,2022-06-03,2,1308.0,Top,19.0,4,6,2.0,3.0,2.0,3.0,2.0,2.7142857142857144
J0119-TP-M,2022-06-05,1,758.0,Top,18.0,6,6,2.0,2.0,2.0,2.0,1.6666666666666667,2.5714285714285716
J0119-TP-M,2022-06-06,2,1516.0,Top,18.0,0,6,1.0,2.0,2.0,2.0,1.6666666666666667,2.5714285714285716
J0119-TP-M,2022-06-07,1,758.0,Top,13.0,1,6,2.0,6.0,1.0,2.0,1.3333333333333333,1.8571428571428572
J0119-TP-M,2022-06-08,1,758.0,Top,11.0,2,6,1.0,3.0,2.0,1.0,1.3333333333333333,1.5714285714285714
J0119-TP-M,2022-06-09,3,2274.0,Top,12.0,3,6,1.0,2.0,1.0,2.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-06-10,2,1516.0,Top,12.0,4,6,3.0,2.0,1.0,1.0,2.0,1.7142857142857142
J0119-TP-M,2022-06-11,2,1516.0,Top,12.0,5,6,2.0,2.0,3.0,1.0,2.3333333333333335,1.7142857142857142
J0119-TP-M,2022-06-12,1,758.0,Top,12.0,6,6,2.0,1.0,2.0,3.0,1.6666666666666667,1.7142857142857142
J0119-TP-M,2022-06-13,1,758.0,Top,11.0,0,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.5714285714285714
J0119-TP-M,2022-06-14,1,758.0,Top,11.0,1,6,1.0,1.0,1.0,2.0,1.0,1.5714285714285714
J0119-TP-M,2022-06-15,1,574.0,Top,11.0,2,6,1.0,1.0,1.0,1.0,1.0,1.5714285714285714
J0119-TP-M,2022-06-16,1,758.0,Top,9.0,3,6,1.0,3.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-M,2022-06-19,1,758.0,Top,8.0,6,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0119-TP-M,2022-06-21,1,574.0,Top,7.0,1,6,1.0,2.0,1.0,1.0,1.0,1.0
J0119-TP-S,2022-05-23,1,574.0,Top,10.0,0,5,2.0,1.0,2.0,1.0,1.6666666666666667,1.4285714285714286
J0119-TP-S,2022-05-24,1,574.0,Top,10.0,1,5,1.0,1.0,2.0,2.0,1.3333333333333333,1.4285714285714286
J0119-TP-S,2022-05-25,1,574.0,Top,10.0,2,5,1.0,1.0,1.0,2.0,1.0,1.4285714285714286
J0119-TP-S,2022-05-26,1,574.0,Top,9.0,3,5,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-S,2022-05-27,3,1722.0,Top,11.0,4,5,1.0,1.0,1.0,1.0,1.6666666666666667,1.5714285714285714
J0119-TP-S,2022-06-01,1,540.0,Top,10.0,2,6,3.0,2.0,1.0,1.0,1.6666666666666667,1.4285714285714286
J0119-TP-S,2022-06-02,1,540.0,Top,9.0,3,6,1.0,2.0,3.0,1.0,1.6666666666666667,1.2857142857142858
J0119-TP-S,2022-06-03,1,0.0,Top,9.0,4,6,1.0,1.0,1.0,3.0,1.0,1.2857142857142858
